path,category
docs/reports/goal212_v0_4_full_audit_2026-04-10.md,report_or_review
docs/reports/goal212_v0_4_full_audit_review_2026-04-10.md,report_or_review
docs/reports/goal213_v0_4_release_packaging_prep_2026-04-10.md,report_or_review
docs/reports/goal214_v0_4_application_examples_and_sql_2026-04-10.md,report_or_review
docs/reports/goal215_v0_4_gpu_rework_proposal_2026-04-10.md,report_or_review
docs/reports/goal215_v0_4_gpu_rework_proposal_review_2026-04-10.md,report_or_review
docs/reports/goal216_fixed_radius_neighbors_optix_2026-04-10.md,report_or_review
docs/reports/goal217_knn_rows_optix_2026-04-10.md,report_or_review
docs/reports/goal217_knn_rows_optix_review_2026-04-10.md,report_or_review
docs/reports/goal218_fixed_radius_neighbors_vulkan_2026-04-10.md,report_or_review
docs/reports/goal218_fixed_radius_neighbors_vulkan_review_2026-04-10.md,report_or_review
docs/reports/goal219_knn_rows_vulkan_2026-04-10.md,report_or_review
docs/reports/goal219_knn_rows_vulkan_review_2026-04-10.md,report_or_review
docs/reports/goal220_v0_4_gpu_status_refresh_2026-04-10.md,report_or_review
docs/reports/goal222_windows_harness_portability_closure_2026-04-10.md,report_or_review
docs/reports/goal222_windows_harness_portability_closure_review_2026-04-10.md,report_or_review
docs/reports/goal223_vulkan_harness_integration_2026-04-10.md,report_or_review
docs/reports/goal223_vulkan_harness_integration_review_2026-04-10.md,report_or_review
docs/reports/goal224_gpu_goal_closure_pack_2026-04-10.md,report_or_review
docs/reports/goal224_gpu_goal_closure_pack_review_2026-04-10.md,report_or_review
docs/reports/goal225_live_v0_4_doc_refresh_2026-04-10.md,report_or_review
docs/reports/goal225_live_v0_4_doc_refresh_review_2026-04-10.md,report_or_review
docs/reports/goal226_final_pre_performance_cleanup_2026-04-10.md,report_or_review
docs/reports/goal226_final_pre_performance_cleanup_review_2026-04-10.md,report_or_review
docs/reports/goal227_beginner_tutorial_reorganization_2026-04-10.md,report_or_review
docs/reports/goal227_beginner_tutorial_reorganization_review_2026-04-10.md,report_or_review
docs/reports/goal228_v0_4_heavy_nearest_neighbor_perf_2026-04-10.md,report_or_review
docs/reports/goal228_v0_4_heavy_nearest_neighbor_perf_review_2026-04-10.md,report_or_review
docs/reports/goal228_v0_4_heavy_nearest_neighbor_perf_summary_2026-04-10.json,report_or_review
docs/reports/goal228_v0_4_heavy_nearest_neighbor_perf_summary_2026-04-10.md,report_or_review
docs/reports/goal229_fixed_radius_neighbors_accelerated_boundary_fix_2026-04-10.md,report_or_review
docs/reports/goal229_fixed_radius_neighbors_accelerated_boundary_fix_review_2026-04-10.md,report_or_review
docs/reports/goal230_clean_release_prep_workspace_2026-04-10.md,report_or_review
docs/reports/goal230_clean_release_prep_workspace_review_2026-04-10.md,report_or_review
docs/reports/goal231_release_surface_alignment_2026-04-10.md,report_or_review
docs/reports/goal231_release_surface_alignment_review_2026-04-10.md,report_or_review
docs/reports/goal232_final_pre_release_verification_2026-04-10.md,report_or_review
docs/reports/goal232_final_pre_release_verification_review_2026-04-10.md,report_or_review
docs/reports/goal233_final_release_decision_package_2026-04-10.md,report_or_review
docs/reports/goal233_final_release_decision_package_review_2026-04-10.md,report_or_review
docs/reports/goal234_external_user_ux_cleanup_2026-04-11.md,report_or_review
docs/reports/goal234_external_user_ux_cleanup_review_2026-04-11.md,report_or_review
docs/reports/goal236_v0_4_final_release_gate_and_v0_5_direction_2026-04-11.md,report_or_review
docs/reports/goal237_v0_4_final_review_gate_bundle_2026-04-11.md,report_or_review
docs/reports/goal238_v0_4_consistency_and_presentation_audit_2026-04-11.md,report_or_review
docs/reports/goal239_final_public_surface_cleanup_2026-04-11.md,report_or_review
docs/reports/goal23_embree_reproduction_report_2026-04-01.md,report_or_review
docs/reports/goal23_embree_reproduction_report_2026-04-01.pdf,report_or_review
docs/reports/goal23_embree_reproduction_report_2026-04-01_zh.md,report_or_review
docs/reports/goal240_final_release_gate_closure_2026-04-11.md,report_or_review
docs/reports/goal240_final_release_gate_closure_review_2026-04-11.md,report_or_review
docs/reports/goal241_system_level_audit_database_2026-04-11.md,report_or_review
docs/reports/goal242_front_page_and_tutorial_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal243_release_docs_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal244_examples_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal245_code_surface_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal246_verification_surface_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal247_archive_surface_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal248_follow_up_remediation_pass_2026-04-11.md,report_or_review
docs/reports/goal249_native_cpu_oracle_environment_hardening_2026-04-11.md,report_or_review
docs/reports/goal250_feature_docs_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal251_architecture_process_docs_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal252_archive_and_early_goal_docs_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal253_v0_3_plus_goal_review_compliance_audit_2026-04-11.md,report_or_review
docs/reports/goal253_v0_3_plus_goal_review_register_2026-04-11.md,report_or_review
docs/reports/goal254_engineering_support_docs_audit_pass_2026-04-11.md,report_or_review
docs/reports/goal255_front_page_proposal_consensus_2026-04-11.md,report_or_review
docs/reports/goal255_front_page_rewrite_2026-04-11.md,report_or_review
docs/reports/goal255_front_page_rewrite_codex_proposal_2026-04-11.md,report_or_review
docs/reports/goal255_front_page_rewrite_review_2026-04-11.md,report_or_review
docs/reports/goal256_front_page_and_4k_integration_2ai_consensus_2026-04-11.md,report_or_review
docs/reports/goal256_hidden_star_4k_artifact_integration_2026-04-11.md,report_or_review
docs/reports/goal256_hidden_star_4k_artifact_integration_review_2026-04-11.md,report_or_review
docs/reports/goal257_v0_5_readiness_current_state_review_2026-04-11.md,report_or_review
docs/reports/goal258_v0_5_paper_consistency_charter_2026-04-11.md,report_or_review
docs/reports/goal258_v0_5_paper_consistency_charter_review_2026-04-11.md,report_or_review
docs/reports/goal259_v0_5_3d_nearest_neighbor_surface_design_2026-04-11.md,report_or_review
docs/reports/goal259_v0_5_3d_nearest_neighbor_surface_design_review_2026-04-11.md,report_or_review
docs/reports/goal260_v0_5_3d_point_surface_and_reference_path_2026-04-11.md,report_or_review
docs/reports/goal260_v0_5_3d_point_surface_and_reference_path_review_2026-04-11.md,report_or_review
docs/reports/goal261_v0_5_native_3d_point_contract_closure_2026-04-11.md,report_or_review
docs/reports/goal261_v0_5_native_3d_point_contract_closure_review_2026-04-11.md,report_or_review
docs/reports/goal262_v0_5_bounded_radius_knn_contract_design_2026-04-11.md,report_or_review
docs/reports/goal262_v0_5_bounded_radius_knn_contract_design_review_2026-04-11.md,report_or_review
docs/reports/goal263_v0_5_bounded_knn_rows_surface_2026-04-11.md,report_or_review
docs/reports/goal263_v0_5_bounded_knn_rows_surface_review_2026-04-11.md,report_or_review
docs/reports/goal264_v0_5_bounded_knn_rows_cpu_oracle_2026-04-11.md,report_or_review
docs/reports/goal264_v0_5_bounded_knn_rows_cpu_oracle_review_2026-04-11.md,report_or_review
docs/reports/goal265_v0_5_rtnn_dataset_registry_2026-04-12.md,report_or_review
docs/reports/goal265_v0_5_rtnn_dataset_registry_review_2026-04-12.md,report_or_review
docs/reports/goal266_v0_5_rtnn_baseline_registry_2026-04-12.md,report_or_review
docs/reports/goal266_v0_5_rtnn_baseline_registry_review_2026-04-12.md,report_or_review
docs/reports/goal267_v0_5_rtnn_reproduction_matrix_2026-04-12.md,report_or_review
docs/reports/goal267_v0_5_rtnn_reproduction_matrix_review_2026-04-12.md,report_or_review
docs/reports/goal268_v0_5_bounded_dataset_manifests_2026-04-12.md,report_or_review
docs/reports/goal268_v0_5_bounded_dataset_manifests_review_2026-04-12.md,report_or_review
docs/reports/goal269_v0_5_cunsearch_adapter_skeleton_2026-04-12.md,report_or_review
docs/reports/goal269_v0_5_cunsearch_adapter_skeleton_review_2026-04-12.md,report_or_review
docs/reports/goal270_v0_5_kitti_bounded_acquisition_2026-04-12.md,report_or_review
docs/reports/goal270_v0_5_kitti_bounded_acquisition_review_2026-04-12.md,report_or_review
docs/reports/goal271_v0_5_kitti_bounded_loader_2026-04-12.md,report_or_review
docs/reports/goal271_v0_5_kitti_bounded_loader_review_2026-04-12.md,report_or_review
docs/reports/goal272_v0_5_kitti_point_package_2026-04-12.md,report_or_review
docs/reports/goal272_v0_5_kitti_point_package_review_2026-04-12.md,report_or_review
docs/reports/goal273_v0_5_cunsearch_response_parser_2026-04-12.md,report_or_review
docs/reports/goal273_v0_5_cunsearch_response_parser_review_2026-04-12.md,report_or_review
docs/reports/goal274_v0_5_bounded_fixed_radius_comparison_2026-04-12.md,report_or_review
docs/reports/goal274_v0_5_bounded_fixed_radius_comparison_review_2026-04-12.md,report_or_review
docs/reports/goal275_v0_5_cunsearch_live_driver_2026-04-12.md,report_or_review
docs/reports/goal275_v0_5_cunsearch_live_driver_review_2026-04-12.md,report_or_review
docs/reports/goal276_v0_5_live_bounded_linux_comparison_2026-04-12.md,report_or_review
docs/reports/goal276_v0_5_live_bounded_linux_comparison_review_2026-04-12.md,report_or_review
docs/reports/goal277_v0_5_kitti_linux_acquisition_prep_2026-04-12.md,report_or_review
docs/reports/goal277_v0_5_kitti_linux_acquisition_prep_review_2026-04-12.md,report_or_review
docs/reports/goal278_v0_5_real_kitti_layout_and_offset_support_2026-04-12.md,report_or_review
docs/reports/goal278_v0_5_real_kitti_layout_and_offset_support_review_2026-04-12.md,report_or_review
docs/reports/goal279_v0_5_first_real_kitti_live_comparison_2026-04-12.md,report_or_review
docs/reports/goal279_v0_5_first_real_kitti_live_comparison_review_2026-04-12.md,report_or_review
docs/reports/goal280_v0_5_cunsearch_live_precision_hardening_2026-04-12.md,report_or_review
docs/reports/goal280_v0_5_cunsearch_live_precision_hardening_review_2026-04-12.md,report_or_review
docs/reports/goal281_v0_5_postgis_3d_fixed_radius_support_2026-04-12.md,report_or_review
docs/reports/goal281_v0_5_postgis_3d_fixed_radius_support_review_2026-04-12.md,report_or_review
docs/reports/goal282_v0_5_postgis_3d_index_hardening_and_plan_audit_2026-04-12.md,report_or_review
docs/reports/goal282_v0_5_postgis_3d_index_hardening_and_plan_audit_review_2026-04-12.md,report_or_review
docs/reports/goal283_v0_5_kitti_three_way_performance_result_2026-04-12.md,report_or_review
docs/reports/goal283_v0_5_kitti_three_way_performance_result_review_2026-04-12.md,report_or_review
docs/reports/goal284_v0_5_kitti_three_way_scaling_boundary_2026-04-12.md,report_or_review
docs/reports/goal284_v0_5_kitti_three_way_scaling_boundary_review_2026-04-12.md,report_or_review
docs/reports/goal285_v0_5_cunsearch_duplicate_point_boundary_2026-04-12.md,report_or_review
docs/reports/goal285_v0_5_cunsearch_duplicate_point_boundary_review_2026-04-12.md,report_or_review
docs/reports/goal286_v0_5_cunsearch_duplicate_guard_2026-04-12.md,report_or_review
docs/reports/goal286_v0_5_cunsearch_duplicate_guard_review_2026-04-12.md,report_or_review
docs/reports/goal287_v0_5_kitti_duplicate_free_selector_2026-04-12.md,report_or_review
docs/reports/goal287_v0_5_kitti_duplicate_free_selector_review_2026-04-12.md,report_or_review
docs/reports/goal288_v0_5_kitti_duplicate_free_three_way_2026-04-12.md,report_or_review
docs/reports/goal288_v0_5_kitti_duplicate_free_three_way_review_2026-04-12.md,report_or_review
docs/reports/goal289_v0_5_kitti_4096_boundary_2026-04-12.md,report_or_review
docs/reports/goal289_v0_5_kitti_4096_boundary_review_2026-04-12.md,report_or_review
docs/reports/goal28a_linux_exact_input_feasibility_2026-04-02.md,report_or_review
docs/reports/goal28b_linux_uscounty_zipcode_staging_2026-04-02.md,report_or_review
docs/reports/goal28c_linux_county_zipcode_exact_source_execution_2026-04-02.md,report_or_review
docs/reports/goal28d_linux_county_zipcode_larger_execution_2026-04-02.md,report_or_review
docs/reports/goal290_v0_5_kitti_8192_boundary_continuation_2026-04-12.md,report_or_review
docs/reports/goal290_v0_5_kitti_8192_boundary_continuation_review_2026-04-12.md,report_or_review
docs/reports/goal291_v0_5_kitti_16384_boundary_continuation_2026-04-12.md,report_or_review
docs/reports/goal291_v0_5_kitti_16384_boundary_continuation_review_2026-04-12.md,report_or_review
docs/reports/goal292_v0_5_native_3d_fixed_radius_oracle_closure_2026-04-12.md,report_or_review
docs/reports/goal292_v0_5_native_3d_fixed_radius_oracle_closure_review_2026-04-12.md,report_or_review
docs/reports/goal293_v0_5_native_3d_bounded_knn_oracle_closure_2026-04-12.md,report_or_review
docs/reports/goal293_v0_5_native_3d_bounded_knn_oracle_closure_review_2026-04-12.md,report_or_review
docs/reports/goal294_kitti_native_vs_postgis_performance_2026-04-12.md,report_or_review
docs/reports/goal294_kitti_native_vs_postgis_performance_review_2026-04-12.md,report_or_review
docs/reports/goal295_kitti_bounded_knn_native_vs_postgis_performance_2026-04-12.md,report_or_review
docs/reports/goal295_kitti_bounded_knn_native_vs_postgis_performance_review_2026-04-12.md,report_or_review
docs/reports/goal296_v0_5_native_3d_knn_oracle_closure_2026-04-12.md,report_or_review
docs/reports/goal296_v0_5_native_3d_knn_oracle_closure_review_2026-04-12.md,report_or_review
docs/reports/goal297_kitti_knn_native_vs_postgis_performance_2026-04-12.md,report_or_review
docs/reports/goal297_kitti_knn_native_vs_postgis_performance_review_2026-04-12.md,report_or_review
docs/reports/goal298_v0_5_embree_3d_fixed_radius_closure_2026-04-12.md,report_or_review
docs/reports/goal298_v0_5_embree_3d_fixed_radius_closure_review_2026-04-12.md,report_or_review
docs/reports/goal299_v0_5_embree_3d_bounded_knn_closure_2026-04-12.md,report_or_review
docs/reports/goal299_v0_5_embree_3d_bounded_knn_closure_review_2026-04-12.md,report_or_review
docs/reports/goal29_lsi_mismatch_diagnosis_2026-04-02.md,report_or_review
docs/reports/goal300_v0_5_embree_3d_knn_closure_2026-04-12.md,report_or_review
docs/reports/goal300_v0_5_embree_3d_knn_closure_review_2026-04-12.md,report_or_review
docs/reports/goal30_precision_abi_fix_2026-04-02.md,report_or_review
docs/reports/goal310_v0_5_linux_large_scale_embree_nn_perf_2026-04-12.md,report_or_review
docs/reports/goal310_v0_5_linux_large_scale_embree_nn_perf_review_2026-04-12.md,report_or_review
docs/reports/goal311_v0_5_optix_3d_nn_closure_2026-04-12.md,report_or_review
docs/reports/goal311_v0_5_optix_3d_nn_closure_review_2026-04-12.md,report_or_review
docs/reports/goal312_v0_5_linux_large_scale_native_embree_optix_perf_2026-04-12.md,report_or_review
docs/reports/goal312_v0_5_linux_large_scale_native_embree_optix_perf_review_2026-04-12.md,report_or_review
docs/reports/goal313_v0_5_linux_32768_backend_table_2026-04-12.md,report_or_review
docs/reports/goal313_v0_5_linux_32768_backend_table_review_2026-04-12.md,report_or_review
docs/reports/goal314_v0_5_current_linux_nn_perf_report_2026-04-12.md,report_or_review
docs/reports/goal314_v0_5_current_linux_nn_perf_report_review_2026-04-12.md,report_or_review
docs/reports/goal315_v0_5_vulkan_3d_nn_closure_2026-04-12.md,report_or_review
docs/reports/goal315_v0_5_vulkan_3d_nn_closure_review_2026-04-12.md,report_or_review
docs/reports/goal316_v0_5_linux_large_scale_embree_optix_vulkan_perf_2026-04-12.md,report_or_review
docs/reports/goal316_v0_5_linux_large_scale_embree_optix_vulkan_perf_review_2026-04-12.md,report_or_review
docs/reports/goal317_v0_5_current_linux_4backend_nn_perf_report_2026-04-12.md,report_or_review
docs/reports/goal317_v0_5_current_linux_4backend_nn_perf_report_review_2026-04-12.md,report_or_review
docs/reports/goal318_v0_5_preview_support_matrix_2026-04-12.md,report_or_review
docs/reports/goal318_v0_5_preview_support_matrix_review_2026-04-12.md,report_or_review
docs/reports/goal319_v0_5_cross_platform_embree_correctness_2026-04-12.md,report_or_review
docs/reports/goal319_v0_5_cross_platform_embree_correctness_review_2026-04-12.md,report_or_review
docs/reports/goal31_lsi_gap_closure_2026-04-02.md,report_or_review
docs/reports/goal320_v0_5_preview_readiness_audit_2026-04-12.md,report_or_review
docs/reports/goal320_v0_5_preview_readiness_audit_review_2026-04-12.md,report_or_review
docs/reports/goal321_v0_5_frontpage_clarity_2026-04-12.md,report_or_review
docs/reports/goal321_v0_5_frontpage_clarity_review_2026-04-12.md,report_or_review
docs/reports/goal322_v0_5_comprehensive_transition_audit_adoption_2026-04-12.md,report_or_review
docs/reports/goal322_v0_5_comprehensive_transition_audit_adoption_review_2026-04-12.md,report_or_review
docs/reports/goal323_v0_5_call_for_test_publish_2026-04-12.md,report_or_review
docs/reports/goal323_v0_5_call_for_test_publish_review_2026-04-12.md,report_or_review
docs/reports/goal324_v0_5_final_preview_session_audit_adoption_2026-04-12.md,report_or_review
docs/reports/goal324_v0_5_final_preview_session_audit_adoption_review_2026-04-12.md,report_or_review
docs/reports/goal325_v0_5_newcomer_doc_hardening_2026-04-12.md,report_or_review
docs/reports/goal325_v0_5_newcomer_doc_hardening_review_2026-04-12.md,report_or_review
docs/reports/goal326_v0_5_external_aggressive_user_audit_adoption_2026-04-12.md,report_or_review
docs/reports/goal326_v0_5_external_aggressive_user_audit_adoption_review_2026-04-12.md,report_or_review
docs/reports/goal327_v0_5_full_repo_audit_adoption_2026-04-12.md,report_or_review
docs/reports/goal327_v0_5_full_repo_audit_adoption_review_2026-04-12.md,report_or_review
docs/reports/goal328_v0_5_layout_types_collision_fix_2026-04-12.md,report_or_review
docs/reports/goal328_v0_5_layout_types_collision_fix_review_2026-04-12.md,report_or_review
docs/reports/goal329_v0_5_remove_stale_types_module_2026-04-12.md,report_or_review
docs/reports/goal329_v0_5_remove_stale_types_module_review_2026-04-12.md,report_or_review
docs/reports/goal32_local_lsi_sort_sweep_2026-04-02.md,report_or_review
docs/reports/goal330_v0_5_pre_release_package_2026-04-12.md,report_or_review
docs/reports/goal330_v0_5_pre_release_package_review_2026-04-12.md,report_or_review
docs/reports/goal331_v0_5_pre_release_code_test_sweep_2026-04-12.md,report_or_review
docs/reports/goal331_v0_5_pre_release_code_test_sweep_review_2026-04-12.md,report_or_review
docs/reports/goal332_v0_5_pre_release_audit_pass_2026-04-13.md,report_or_review
docs/reports/goal332_v0_5_pre_release_audit_pass_review_2026-04-13.md,report_or_review
docs/reports/goal333_v0_5_public_docs_total_review_2026-04-13.md,report_or_review
docs/reports/goal333_v0_5_public_docs_total_review_review_2026-04-13.md,report_or_review
docs/reports/goal334_v0_5_final_external_review_round_2026-04-13.md,report_or_review
docs/reports/goal334_v0_5_final_external_review_round_review_2026-04-13.md,report_or_review
docs/reports/goal335_v0_5_final_release_package_2026-04-13.md,report_or_review
docs/reports/goal335_v0_5_final_release_package_review_2026-04-13.md,report_or_review
docs/reports/goal336_v0_5_release_make_2026-04-13.md,report_or_review
docs/reports/goal336_v0_5_release_make_review_2026-04-13.md,report_or_review
docs/reports/goal33_linux_postfix_verification_2026-04-02.md,report_or_review
docs/reports/goal34_linux_embree_performance_2026-04-02.md,report_or_review
docs/reports/goal35_blockgroup_waterbodies_linux_slice_2026-04-02.md,report_or_review
docs/reports/goal36_blockgroup_waterbodies_linux_performance_2026-04-02.md,report_or_review
docs/reports/goal37_lkau_pkau_linux_slice_2026-04-02.md,report_or_review
docs/reports/goal385_v0_6_rt_graph_version_plan_2026-04-14.md,report_or_review
docs/reports/goal385_v0_6_rt_graph_version_plan_review_2026-04-14.md,report_or_review
docs/reports/goal386_v0_6_rt_graph_kernel_surface_design_2026-04-14.md,report_or_review
docs/reports/goal386_v0_6_rt_graph_kernel_surface_design_review_2026-04-14.md,report_or_review
docs/reports/goal387_claude_print_capture.tmp,report_or_review
docs/reports/goal387_v0_6_rt_graph_execution_interpretation_2026-04-14.md,report_or_review
docs/reports/goal387_v0_6_rt_graph_execution_interpretation_review_2026-04-14.md,report_or_review
docs/reports/goal388_v0_6_rt_graph_lowering_runtime_contract_2026-04-14.md,report_or_review
docs/reports/goal388_v0_6_rt_graph_lowering_runtime_contract_review_2026-04-14.md,report_or_review
docs/reports/goal389_v0_6_rt_kernel_bfs_python_truth_path_2026-04-14.md,report_or_review
docs/reports/goal389_v0_6_rt_kernel_bfs_python_truth_path_review_2026-04-14.md,report_or_review
docs/reports/goal38_large_scale_embree_feasibility_2026-04-02.md,report_or_review
docs/reports/goal390_v0_6_rt_kernel_triangle_python_truth_path_2026-04-14.md,report_or_review
docs/reports/goal390_v0_6_rt_kernel_triangle_python_truth_path_review_2026-04-14.md,report_or_review
docs/reports/goal391_v0_6_rt_kernel_bfs_oracle_truth_path_2026-04-14.md,report_or_review
docs/reports/goal391_v0_6_rt_kernel_bfs_oracle_truth_path_review_2026-04-14.md,report_or_review
docs/reports/goal392_v0_6_rt_kernel_triangle_oracle_truth_path_2026-04-14.md,report_or_review
docs/reports/goal392_v0_6_rt_kernel_triangle_oracle_truth_path_review_2026-04-14.md,report_or_review
docs/reports/goal393_v0_6_embree_rt_graph_mapping_and_bfs_closure_2026-04-14.md,report_or_review
docs/reports/goal393_v0_6_embree_rt_graph_mapping_and_bfs_closure_review_2026-04-14.md,report_or_review
docs/reports/goal394_v0_6_optix_rt_graph_mapping_and_bfs_closure_2026-04-14.md,report_or_review
docs/reports/goal394_v0_6_optix_rt_graph_mapping_and_bfs_closure_review_2026-04-14.md,report_or_review
docs/reports/goal395_v0_6_vulkan_rt_graph_mapping_and_bfs_closure_2026-04-14.md,report_or_review
docs/reports/goal395_v0_6_vulkan_rt_graph_mapping_and_bfs_closure_review_2026-04-14.md,report_or_review
docs/reports/goal396_v0_6_embree_rt_graph_mapping_and_triangle_closure_2026-04-14.md,report_or_review
docs/reports/goal396_v0_6_embree_rt_graph_mapping_and_triangle_closure_review_2026-04-14.md,report_or_review
docs/reports/goal397_v0_6_optix_rt_graph_mapping_and_triangle_closure_2026-04-14.md,report_or_review
docs/reports/goal397_v0_6_optix_rt_graph_mapping_and_triangle_closure_review_2026-04-14.md,report_or_review
docs/reports/goal398_v0_6_vulkan_rt_graph_mapping_and_triangle_closure_2026-04-14.md,report_or_review
docs/reports/goal398_v0_6_vulkan_rt_graph_mapping_and_triangle_closure_review_2026-04-14.md,report_or_review
docs/reports/goal399_v0_6_rt_multi_backend_correctness_and_perf_gate_2026-04-14.md,report_or_review
docs/reports/goal399_v0_6_rt_multi_backend_correctness_and_perf_gate_review_2026-04-14.md,report_or_review
docs/reports/goal39_optix_backend_audit_2026-04-02.md,report_or_review
docs/reports/goal400_v0_6_postgresql_backed_all_engine_correctness_gate_2026-04-14.md,report_or_review
docs/reports/goal400_v0_6_postgresql_backed_all_engine_correctness_gate_review_2026-04-14.md,report_or_review
docs/reports/goal401_v0_6_large_scale_engine_perf_gate_2026-04-14.md,report_or_review
docs/reports/goal401_v0_6_large_scale_engine_perf_gate_review_2026-04-14.md,report_or_review
docs/reports/goal402_v0_6_rt_graph_final_correctness_and_performance_closure_2026-04-14.md,report_or_review
docs/reports/goal402_v0_6_rt_graph_final_correctness_and_performance_closure_review_2026-04-14.md,report_or_review
docs/reports/goal403_v0_6_pre_release_code_and_test_cleanup_2026-04-14.md,report_or_review
docs/reports/goal403_v0_6_pre_release_code_and_test_cleanup_review_2026-04-15.md,report_or_review
docs/reports/goal404_v0_6_pre_release_doc_check_2026-04-14.md,report_or_review
docs/reports/goal404_v0_6_pre_release_doc_check_review_2026-04-15.md,report_or_review
docs/reports/goal405_v0_6_pre_release_flow_audit_2026-04-14.md,report_or_review
docs/reports/goal405_v0_6_pre_release_flow_audit_review_2026-04-15.md,report_or_review
docs/reports/goal406_v0_6_release_hold_after_internal_gates_2026-04-14.md,report_or_review
docs/reports/goal406_v0_6_release_hold_after_internal_gates_review_2026-04-15.md,report_or_review
docs/reports/goal407_v0_6_1_release_decision_2026-04-15.md,report_or_review
docs/reports/goal408_v0_6_1_git_release_act_2026-04-15.md,report_or_review
docs/reports/goal409_ai_checker_review_2026-04-15.md,report_or_review
docs/reports/goal409_ai_final_proof_review_2026-04-15.md,report_or_review
docs/reports/goal409_ai_verifier_review_2026-04-15.md,report_or_review
docs/reports/goal409_repo_file_status_ledger_2026-04-15.csv,report_or_review
docs/reports/goal409_repo_wide_file_status_audit_2026-04-15.md,report_or_review
docs/reports/goal40_native_cpu_oracle_2026-04-02.md,report_or_review
docs/reports/goal410_ai_checker_review_2026-04-15.md,report_or_review
docs/reports/goal410_ai_verifier_review_2026-04-15.md,report_or_review
docs/reports/goal410_linux_tutorial_example_check_2026-04-15.json,report_or_review
docs/reports/goal410_macos_tutorial_example_check_2026-04-15.json,report_or_review
docs/reports/goal410_tutorial_and_example_cross_platform_check_2026-04-15.md,report_or_review
docs/reports/goal410_tutorial_and_example_cross_platform_check_review_2026-04-15.md,report_or_review
docs/reports/goal410_windows_tutorial_example_check_2026-04-15.json,report_or_review
docs/reports/goal411_ai_checker_review_2026-04-15.md,report_or_review
docs/reports/goal411_ai_verifier_review_2026-04-15.md,report_or_review
docs/reports/goal411_github_actions_public_surface_report_2026-04-15.json,report_or_review
docs/reports/goal411_public_surface_ci_automation_2026-04-15.md,report_or_review
docs/reports/goal411_public_surface_ci_automation_review_2026-04-15.md,report_or_review
docs/reports/goal412_rt_db_workload_analysis_for_next_version_2026-04-15.md,report_or_review
docs/reports/goal412_rt_db_workload_analysis_for_next_version_review_2026-04-15.md,report_or_review
docs/reports/goal413_v0_7_rt_db_workload_scope_and_goal_ladder_2026-04-15.md,report_or_review
docs/reports/goal413_v0_7_rt_db_workload_scope_and_goal_ladder_review_2026-04-15.md,report_or_review
docs/reports/goal414_v0_7_rt_db_kernel_surface_2026-04-15.md,report_or_review
docs/reports/goal414_v0_7_rt_db_kernel_surface_review_2026-04-15.md,report_or_review
docs/reports/goal415_416_ai_checker_review_2026-04-15.md,report_or_review
docs/reports/goal415_416_ai_verifier_review_2026-04-15.md,report_or_review
docs/reports/goal415_v0_7_rt_db_execution_interpretation_2026-04-15.md,report_or_review
docs/reports/goal415_v0_7_rt_db_execution_interpretation_review_2026-04-15.md,report_or_review
docs/reports/goal416_v0_7_rt_db_lowering_runtime_contract_2026-04-15.md,report_or_review
docs/reports/goal416_v0_7_rt_db_lowering_runtime_contract_review_2026-04-15.md,report_or_review
docs/reports/goal417_v0_7_rt_db_conjunctive_scan_python_truth_path_2026-04-15.md,report_or_review
docs/reports/goal417_v0_7_rt_db_conjunctive_scan_python_truth_path_review_2026-04-15.md,report_or_review
docs/reports/goal418_v0_7_rt_db_grouped_count_python_truth_path_2026-04-15.md,report_or_review
docs/reports/goal418_v0_7_rt_db_grouped_count_python_truth_path_review_2026-04-15.md,report_or_review
docs/reports/goal419_v0_7_rt_db_grouped_sum_python_truth_path_2026-04-15.md,report_or_review
docs/reports/goal419_v0_7_rt_db_grouped_sum_python_truth_path_review_2026-04-15.md,report_or_review
docs/reports/goal41_cross_host_oracle_correctness_2026-04-02.md,report_or_review
docs/reports/goal420_v0_7_rt_db_conjunctive_scan_native_oracle_truth_path_2026-04-15.md,report_or_review
docs/reports/goal420_v0_7_rt_db_conjunctive_scan_native_oracle_truth_path_review_2026-04-15.md,report_or_review
docs/reports/goal421_v0_7_rt_db_grouped_count_native_oracle_truth_path_2026-04-15.md,report_or_review
docs/reports/goal421_v0_7_rt_db_grouped_count_native_oracle_truth_path_review_2026-04-15.md,report_or_review
docs/reports/goal422_v0_7_rt_db_grouped_sum_native_oracle_truth_path_2026-04-15.md,report_or_review
docs/reports/goal422_v0_7_rt_db_grouped_sum_native_oracle_truth_path_review_2026-04-15.md,report_or_review
docs/reports/goal423_v0_7_postgresql_db_correctness_2026-04-15.md,report_or_review
docs/reports/goal423_v0_7_postgresql_db_correctness_review_2026-04-15.md,report_or_review
docs/reports/goal424_v0_7_postgresql_db_grouped_correctness_2026-04-15.md,report_or_review
docs/reports/goal424_v0_7_postgresql_db_grouped_correctness_review_2026-04-15.md,report_or_review
